ID|ISBN|Price|Title|Teaser|Auth_1|Auth_2|Auth_3|Review|Reviewer|Issue_date|Issue|Record_type|Sub_headline|Headline|Publisher|Pub_date|Categories|SubCategories|Metadata|Image|Field21
1806|1883522153|\N|Red-Tape and Pigeon-Hole Generals: Andrew A. Humphreys in the Army of the Potomac|Red-Tape and Pigeon-Hole Generals: Andrew A. Humphreys in the Army of the Potomac|Armstrong, William H.|Arner, Frederick B.|\N|With <B>Red-Tape and Pigeon-Hole Generals</B>, Fred Arner has established himself as a champion of the Army of the Potomac's downtrodden and an assailant of its legendary elite. In a previous work, <I>Mutiny at Brandy Station</I>, Arner dissected the causes and personalities associated with an uprising in the Union Third Corps during the winter of 1864 -- an analysis that reflected warmly on the common soldiers and poorly on the subordinate command of the Army of the Potomac. In <B>Red-Tape and Pigeon-Hole Generals</B>, Arner continues the trend, resurrecting a scathing assessment of Andrew Humphreys (one of the Union cause's most respected figures) written by one of Humphreys's contemporaries.<p>Most historians have long consigned <B>Red-Tape and Pigeon-Hole Generals</B> (written anonymously in 1864) to the bin of fiction. The book contains unidentified characters in a fictionalized regiment commanded by fictionalized officers. Why the anonymous author chose this approach becomes clear in the first few chapters: published in wartime, this is an unvarnished, harsh recounting of the relationship between a mercurial regular army officer (Humphreys, although not named in the text) and the nation's volunteer fighters, the very core of the Union war effort. Without its fictive pretense, this work would have been an enormous indictment of the army's management at a time when the North -- split deeply by political division -- could least afford it.<p>Fred Arner has done diligent and useful work to peel away the veil of fiction that has obscured this book. He identifies the regiment in question: the 129th Pennsylvania, a nine-month regiment that saw heavy service in the East from Antietam to Chancellorsville. He reveals the author (Lieutenant Colonel William H. Armstrong of the 129th), the major protagonists (Colonel Jacob Frick of the 129th and his Pennsylvania Volunteers), and the primary antagonist, Major General Andrew Atkinson Humphreys, commander of the division of nine-month Pennsylvania Volunteers and later chief of staff of the army.<p>With the characters established, the book is transformed from a seemingly mindless diatribe against a vile general and his Regular Army cohorts into an important book that reflects -- perhaps more vividly than any other -- the tension between old army discipline and new, eager, and often slack volunteer soldiers.<p>The reader must, however, beware. The long recounting of conversations are a sure sign that they are fabricated or loosely reconstructed -- not to be relied upon. Also, Arner, in his ardor to embrace the indictment of Humphreys portrayed here, is considerably less keen on presenting favorable testimony about the general than he ought to be (there is much such material out there, to be sure). This is no balanced assessment. Still, it is a useful piece of work and interesting reading that ought to find a place on the shelf of anyone interested in the Army of the Potomac.<p><I>John Hennessy, author of </I>Return to Bull Run<I>, writes from Fredericksburg, Virginia.</I>|Hennessy, John|Fall 1999|9/1/1999|Review|One common soldier's satire of the Union officer corps|The Humphreys nobody knows|Rockbridge Publishing|0000-00-00|\N|\N|\N|\N|\N
1807|873386310|\N|Taken at the Flood: Robert E. Lee and Confederate Strategy in the Maryland Campaign of 1862|Taken at the Flood: Robert E. Lee and Confederate Strategy in the Maryland Campaign of 1862|Harsh, Joseph L.|\N|\N|"\It was not audacity Lee displayed in the Maryland campaign but a fierce determination born of a realistic appraisal of his country's chances,\"" Joseph L. Harsh writes in this account of the Army of Northern Virginia's march towards Antietam."""|\N|Fall 1999|9/1/1999|Annotation|\N|\N|Kent State University Press|0000-00-00|Battles;Military|Battles, MilGeneral|\N|\N|\N
1808|1578600162|\N|Disaster in Deep Sand: The Red River Expedition|Disaster in Deep Sand: The Red River Expedition|Anders, Curt|\N|\N|The expedition's purpose was simple: disrupt cotton production along Louisiana's Red River. Anders describes how shallow water and poor decisions led to the defeat of the numerically superior Union force.|\N|Fall 1999|9/1/1999|Annotation|\N|\N|Guild Press of Indiana|0000-00-00|Battles;Military|Battles|\N|\N|\N
1809|873386299|\N|Three Days at Gettysburg: Essays on Confederate and Union Leadership|Three Days at Gettysburg: Essays on Confederate and Union Leadership|Gallagher, Gary W.|\N|\N|Gallagher joins forces with other leading authorities on Gettysburg and takes the reader through both the controversial and famous -- as well as the equally important but neglected -- aspects that contributed to the outcome and legacy of the battle.|\N|Fall 1999|9/1/1999|Annotation|\N|\N|Kent State University Press|0000-00-00|Battles;Military|Battles|\N|\N|\N
1810|684845024|\N|The Soul of Battle: From Ancient Times to the Present Day, How Three Great Liberators Vanquished Tyranny|Soul of Battle: From Ancient Times to the Present Day, How Three Great Liberators Vanquished Tyranny The|Hanson, Victor Davis|\N|\N|"Swiftly summoned and disbanded armies \aimed at salvation and liberation, not conquest and enslavement\"" have won the most crushing victories, Victor Hanson argues in this book featuring William Sherman as a \""great liberator.\"""""|\N|Fall 1999|9/1/1999|Annotation|\N|\N|The Free Press|0000-00-00|Battles;Military|Battles|\N|\N|\N
1811|807124400|\N|Six Years of Hell: Harper's Ferry During the Civil War|Six Years of Hell: Harper's Ferry During the Civil War|Hearn, Chester G.|\N|\N|Warning shots of the coming tumult were fired in October 1859 when John Brown raided Harper's Ferry's federal arsenal. Six Years of Hell, now available in paperback, records the fate of this much-embattled town.<p>|\N|Fall 1999|9/1/1999|Annotation|\N|\N|Louisiana State University Press|0000-00-00|Battles;Military|Battles|\N|\N|\N
1812|806128828|\N|The Battlefields of the Civil War|Battlefields of the Civil War The|Davis, William C.|\N|\N|This book tells the stories of thirteen of the most important battles of the Civil War, including Gettysburg. Each battle is illustrated with an annotated, full-page color map showing troop movements, positions of commanders, and geographic features.  Also included are 35 full-page color photographic spreads of Civil War artifacts, 28 full-page color paintings, and 166 historical photographs.|\N|Fall 1999|9/1/1999|Annotation|\N|\N|University of Oklahoma Press|0000-00-00|Battles;Front_Center;Military;Picture_Albums|Battles, PAGeneral, FCGeneral|\N|\N|\N
1820|1572490810|\N|The United States Marine Corps in the Civil War: The Third Year|United States Marine Corps in the Civil War: The Third Year The|Sullivan, David M.|\N|\N|Highlights of this third installment of David M. Sullivan's history of the Corps during the Civil War include their failed attempt to recapture Fort Sumter, their role in subduing New York draft rioters, and their operations in the Pacific.|\N|Fall 1999|9/1/1999|Annotation|\N|\N|White Mane|0000-00-00|Military;Regiment|MilGeneral, Regiment|\N|\N|\N
1933|811707024|\N|Grape & Canister: The Story of the Field Artillery of the Army of the Potomac, 1861-1865|Grape & Canister: The Story of the Field Artillery of the Army of the Potomac, 1861-1865|Naisawald, L. VanLoan|\N|\N|This expanded second edition chronicles the role artillery played in many of the War's largest battles. It also explores the strategies and tactics that made Union guns a decisive weapon on the battlefield.|\N|Fall 1999|9/1/1999|Annotation|\N|\N|Stackpole|0000-00-00|Military;Technology|Technology|\N|\N|\N
1940|1572491302|\N|Academy on the James: The Confederate Naval School|Academy on the James: The Confederate Naval School|Campbell, R. Thomas|\N|\N|"The resources of the Southern Confederacy were pitifully small at the outset of the Civil War, and they dwindled steadily as the struggle ran its course. This was especially the case with the South's naval efforts. Lacking a fleet or any hope of building one, Confederate accomplishments were singular, piecemeal, and occasionally quite successful.<p>Such escapades are not in this book. Rather, R. Thomas Campbell's fourth volume on Confederate ventures at sea treats a little-known aspect: the naval college established midway through the war. Modeled after the U.S. Naval Academy and designed to train young men for junior-grade ranks, the school did its best with what it had at hand. Its saga was brief and undramatic, heroic but of limited value.<p>Campbell has pulled together all the bits and pieces obtainable for this story of the naval school. Diary excerpts are included if they were found; huge chunks of Superintendent William H. Parker's printed and well-known memoirs are incorporated. When a midshipman wrote an account of any isolated action or observation on naval life, it too is included.<p>Although Campbell attempts to follow a chronological path, lack of source material often leaves the chapters as individual and unconnected theses.<p>The school opened in November 1863. The \campus\"" was the C.S.S. <I>Patrick Henry</I>, anchored at Drewry's Bluff in the James River below Richmond. Fifty-two midshipmen composed the student body. Superintendent Parker naturally receives much attention. The top graduate of the U.S. Naval Academy Class of 1847, Parker had the distinction of serving aboard both the U.S.S. <I>Merrimack</I> and the C.S.S. <I>Virginia</I> prior to taking charge of the young officers-to-be.<p>Following biographical sketches of other faculty members is a section devoted to the school-ship. Originally christened the <I>Yorktown</I>, the vessel was the <I>Patrick Henry</I> when she participated in the March 1862 naval battle of Hampton Roads. The side-wheeler remained in use as an academy until it burned in the evacuation of Richmond.<p>Confederate Secretary of the Navy Stephen Mallory receives deserved discussion. The innovative Floridian knew his fledgling navy would never be big enough to swap punches with the more established, greater-supplied U.S. Navy. So Mallory resorted to revolutionary weapons: ironclad ships, torpedoes (mines), tactical submarines, and the like.<p>There was a moment or two of drama for the midshipmen. In February 1864, eight of them were part of a raiding team that captured the U.S.S. <I>Underwriter</I> near New Bern, N.C. Three months later, 19 of the students joined the James River Squadron to contest Union General Benjamin F. Butler's army-navy advance up the river. Each naval group more or less bottled up the other. The midshipmen then returned to school until November, when all of the youngsters were ordered on active duty to assist hard-pressed Confederate forces. That was basically the end of the academy.<p>Campbell includes a number of appendices: a photo gallery of midshipmen, a roster of the academy, a list of midshipmen assigned while overseas, regulations for the naval school and of the <I>Patrick Henry</I>, plus other tidbits.<p>\""The fact that the school existed at all is simply astounding,\"" the author concludes. \""Even more remarkable is the success that the school enjoyed in spite of the terrible war that raged around it. School boys one day, soldiers the next, and yet through it all, the Academy was able to train and graduate these boys as junior naval officers who were second to none. In fact, they were no doubt superior to many, for their classroom instruction had been supplemented by active operational experiences.\""<p>Campbell has sought earnestly to tell the academy's full story. Lack of sources blocked that objective. If the author occasionally relies too heavily on lengthy quotations from printed sources, it was the result of an honest effort to make the chronicle as complete as possible. No question exists but that the fragments woven together here are the fullest account of the Confederate Naval Academy this age will ever see.<p><I>James I. Robertson, Jr., is author of</I> Stonewall Jackson: The Man, The Soldier, The Legend <I>and other books.</I>"""|Robertson, Jr., James I.|Fall 1999|9/1/1999|Review|On the Confederacy's brief, heroic naval academy|Southern sailing|Burd Street Press|0000-00-00|\N|\N|\N|\N|\N
1941|1557507368|\N|Life in Mr. Lincoln's Navy|Life in Mr. Lincoln's Navy|Ringle, Dennis J.|\N|\N|"Dennis J. Ringle's <B>Life in Mr. Lincoln's Navy</B> is both a groundbreaking work of naval history and a pleasure to read. Ringle chronicles the Union navy from the antebellum reform movement to the steam-powered <I>Monitor</I>-class ironclad. Moreover, this well-researched book is a compendium of life at sea, viewed largely from the perspective of the enlisted sailor: what he wore, ate, drank, treated his illnesses with, and did with his spare time. The reader is introduced to the entire spectrum of a sailor's naval career, from his recruitment, training, and assignment to his death or discharge.<p>Using a wide variety of primary sources, including ships' logs and papers, naval records, sailors' diaries, and even letters, Ringle presents all aspects of Civil War naval warfare. Two topics deserve particular mention: the challenges of keeping ships adequately manned with trained and experienced sailors and the logistical system necessary to run the seagoing war machine.<p>The Union navy suffered from severe fluctuations in manpower at the outset of the War, but sound policy decisions and the foresight of leaders such as Secretary of the Navy Gideon Welles produced a more stable influx of seamen. As it grew in terms of manpower, the navy underwent an uncomfortable transformation in warships, one that required a new breed of sailor. It is this movement from sail to steam that Ringle captures best.<p>Drawing on his own experience as an engineering officer, the author identifies the need for technical professionals trained to run the increasingly complex engineering plants of Union ships, such as John Ericsson's <I>Monitor</I>, as the impetus for the creation of the engineering ratings. The engineers, although not initially welcomed alongside the tradition-bound deck ratings, quickly proved indispensable.<p>The logistical hurdles to supplying \Mr. Lincoln's Navy\"" with the requisite food, coal, and ammunition were enormous, particularly given the tasks the navy was charged with: enforcing a sustained and unprecedented blockade, supporting the Union army, and hunting Confederate vessels. Ringle explains in convincing detail how the navy developed the means of procuring and distributing matriel to an armada stretched along the coast of North America. <p>The navy was not alone in its resupply efforts. Ever eager to make a buck, sutler ships commanded by enterprising merchant captains helped fill matriel requirements that navy supply ships alone could not. This logistical success also helps explain why the Union sailor was better clothed, better trained, better fed, and more likely to survive combat injuries than either his army counterpart or his Confederate enemy.<p><I>Timothy J. Feldhausen is a former naval officer who was once an engineer himself. He has taught history at the U.S. Naval Academy and is now studying law.</I>"""|Feldhausen, Timothy J.|Fall 1999|9/1/1999|Review|Men, innovations decisive for Union navy<p>|Seagoing war machine<p>|Naval Institute Press|0000-00-00|\N|\N|\N|\N|\N
